"","roms_temp","roms_surf_sal","uEast","vNorth","year","station","mat_sex","haul_type","cpue","gear_temp","date","y_f","lon","lat","station_bathy","roms_dates"
"107",-0.594144225120544,30.8295936584473,-0.000838691543322057,0.00276330066844821,2010,"H-03","legal male",3,0,0,2010-06-18,"2010",-745.675841296725,884.436610373907,69.5912780761719,2010-06-20 12:00:00
"108",-0.994722008705139,30.8932685852051,-0.00253079552203417,-0.00273060379549861,2010,"I-03","legal male",3,0,-0.6,2010-06-19,"2010",-740.11025188172,920.635383408744,66.6373443603515,2010-06-20 12:00:00
"109",-0.798191547393799,31.2999172210693,-0.00265057245269418,0.0006131820846349,2010,"J-03","legal male",3,0,0.1,2010-06-19,"2010",-734.350721118942,958.614552138676,59.9000015258789,2010-06-20 12:00:00
"110",0.00159920332953334,31.6886558532715,0.00983594544231892,-0.00130816851742566,2010,"K-03","legal male",3,0,1.7,2010-06-19,"2010",-729.310030622985,995.52202137471,46.0400009155273,2010-06-20 12:00:00
"111",-0.783431231975555,30.8338356018066,-0.00104780402034521,0.000250889337621629,2010,"H-04","legal male",3,0,0.2,2010-06-21,"2010",-709.441878089493,877.920805493684,68.831413269043,2010-06-27 12:00:00
"112",-0.970945954322815,30.7539119720459,-0.00158519600518048,0.00172471441328526,2010,"I-04","legal male",3,0,0.6,2010-06-21,"2010",-704.187282512335,914.564749967888,60.9835243225098,2010-06-27 12:00:00
"113",-0.784211039543152,31.2487659454346,0.00606935005635023,0.00180474936496466,2010,"J-04","legal male",3,0,1.6,2010-06-21,"2010",-698.245777982661,951.709979502637,53.6199989318848,2010-06-27 12:00:00
"114",0.131282791495323,31.4472713470459,0.00562120135873556,0.00665534427389503,2010,"K-04","legal male",3,0,2.1,2010-06-21,"2010",-691.839870087584,988.263720719186,42.9700012207031,2010-06-27 12:00:00
"115",-1.09913659095764,30.9661254882812,-0.00187411915976554,0.00318759446963668,2010,"K-02","legal male",3,0,1.6,2010-06-24,"2010",-765.61203118168,1002.31140271854,51.1199989318848,2010-06-27 12:00:00
"116",-0.700913071632385,31.1154460906982,-0.000771999882999808,0.00492225075140595,2010,"J-02","legal male",3,0,-0.4,2010-06-24,"2010",-771.258468598989,965.577749708265,61.4053192138672,2010-06-27 12:00:00
"117",-0.22027263045311,31.0699653625488,0.000562237692065537,0.00420870119705796,2010,"I-02","legal male",3,0,-0.3,2010-06-24,"2010",-777.029744264354,928.970075183361,67.2223587036133,2010-06-27 12:00:00
"118",-0.600716769695282,30.9028072357178,0.000613700074609369,0.00315261050127447,2010,"H-02","legal male",3,0,0,2010-06-25,"2010",-783.157282802666,892.166550142104,69.8451919555664,2010-06-27 12:00:00
"119",-0.742592573165894,31.0058975219727,-0.00135899393353611,-0.00294322799891233,2010,"G-02","legal male",3,0,-0.4,2010-06-25,"2010",-788.493366118775,855.487392874599,74.1584548950195,2010-06-27 12:00:00
"120",-0.433850198984146,30.9601707458496,0.00209092535078526,-0.0057813236489892,2010,"G-01","legal male",3,0,-0.7,2010-06-25,"2010",-825.372100648843,862.112141737285,76.4391326904297,2010-06-27 12:00:00
